URL,Owner,Name,Description,Categories,Use Cases,Tags,Last Updated,Downloads,Gated
https://huggingface.co/datasets/d0rj/full-hh-rlhf-ru,d0rj,full-hh-rlhf-ru,,"DPO, RLHF, Preference Data, Chat/Conversation","LLM Alignment, Chatbot Training, Preference Optimization","task_categories:text-classification, language_creators:translated, multilinguality:monolingual, source_datasets:Dahoas/full-hh-rlhf, language:ru, size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:pandas",2024-07-02T07:40:55.000Z,109,No
https://huggingface.co/datasets/d0rj/hh-rlhf-ru,d0rj,hh-rlhf-ru,,"RLHF, Preference Data, Chat/Conversation","LLM Alignment, Chatbot Training","language_creators:translated, multilinguality:monolingual, source_datasets:Anthropic/hh-rlhf, language:ru, license:mit, size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:dask",2023-06-05T13:53:03.000Z,165,No
https://huggingface.co/datasets/d0rj/rlhf-reward-datasets-ru,d0rj,rlhf-reward-datasets-ru,,"DPO, RLHF, Preference Data, Chat/Conversation","LLM Alignment, Chatbot Training, Preference Optimization","language_creators:translated, multilinguality:monolingual, source_datasets:yitingxie/rlhf-reward-datasets, language:ru, license:mit, size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas",2024-07-02T07:39:32.000Z,33,No
https://huggingface.co/datasets/davanstrien/dataset-tldr-preference,davanstrien,dataset-tldr-preference,,"Preference Data, Instruction Tuning","LLM Alignment, Instruction Following, Preference Optimization","size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, library:distilabel, region:us, synthetic",2024-05-31T10:49:10.000Z,19,No
https://huggingface.co/datasets/davanstrien/dataset-tldr-preference-dpo,davanstrien,dataset-tldr-preference-dpo,,"DPO, Preference Data","LLM Alignment, Preference Optimization","task_categories:summarization, task_categories:text-generation, size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, library:distilabel",2024-04-30T15:04:22.000Z,44,No
https://huggingface.co/datasets/davanstrien/raw-tldr-dataset-preference,davanstrien,raw-tldr-dataset-preference,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:1K<n<10K, format:parquet, modality:tabular, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-03-27T20:15:18.000Z,4,No
https://huggingface.co/datasets/dim/lmsys_chatbot_arena_conversations,dim,lmsys_chatbot_arena_conversations,,"Instruction Tuning, Chat/Conversation","Instruction Following, Chatbot Training","size_categories:10K<n<100K, format:parquet, modality:tabular, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-11-08T02:26:43.000Z,196,No
https://huggingface.co/datasets/dongyoung4091/hh-rlhf_with_features_rx,dongyoung4091,hh-rlhf_with_features_rx,,"RLHF, Preference Data","LLM Alignment, Preference Optimization","size_categories:10K<n<100K, format:parquet, modality:tabular, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-09-03T04:57:41.000Z,17,No
https://huggingface.co/datasets/dubeyam/PairRM-Preference-LIMA-Dataset,dubeyam,PairRM-Preference-LIMA-Dataset,,Preference Data,"LLM Alignment, Preference Optimization","license:mit, size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-04-07T06:21:11.000Z,3,No
https://huggingface.co/datasets/elm-team/tulu-3-sft-preference-zh-en,elm-team,tulu-3-sft-preference-zh-en,,"SFT, Preference Data","LLM Alignment, Preference Optimization","size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2025-02-02T02:08:58.000Z,71,No
https://huggingface.co/datasets/erdi28/alignment-dataset-honaz,erdi28,alignment-dataset-honaz,,"Preference Data, Alignment",LLM Alignment,"size_categories:1K<n<10K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-12-09T22:52:56.000Z,4,No
https://huggingface.co/datasets/facebook/community-alignment-dataset,facebook,community-alignment-dataset,,"Preference Data, Alignment","LLM Alignment, Preference Optimization","language:hi, language:en, language:pt, language:it, language:fr, license:cc-by-4.0, size_categories:10K<n<100K, format:csv, modality:tabular, modality:text",2026-02-19T22:30:37.000Z,641,No
https://huggingface.co/datasets/germank/hh-rlhf_with_features,germank,hh-rlhf_with_features,,"RLHF, Preference Data","LLM Alignment, Preference Optimization","size_categories:10K<n<100K, format:parquet, modality:tabular, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-07-24T14:20:26.000Z,82,No
https://huggingface.co/datasets/germank/hh-rlhf_with_features_flan_t5_large,germank,hh-rlhf_with_features_flan_t5_large,,"RLHF, Preference Data","LLM Alignment, Preference Optimization","size_categories:10K<n<100K, format:parquet, modality:tabular, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-07-24T14:19:59.000Z,9,No
https://huggingface.co/datasets/germank/hh-rlhf_with_features_flan_t5_large-no_eos,germank,hh-rlhf_with_features_flan_t5_large-no_eos,,"RLHF, Preference Data","LLM Alignment, Preference Optimization","size_categories:10K<n<100K, format:parquet, modality:tabular, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-07-11T15:06:28.000Z,9,No
https://huggingface.co/datasets/germank/hh-rlhf_with_features_flan_t5_large_lll_relabeled,germank,hh-rlhf_with_features_flan_t5_large_lll_relabeled,,"RLHF, Preference Data","LLM Alignment, Preference Optimization","size_categories:1K<n<10K, format:parquet, modality:tabular, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-07-11T15:09:00.000Z,9,No
https://huggingface.co/datasets/germank/hh-rlhf_with_features_flan_t5_large_rx,germank,hh-rlhf_with_features_flan_t5_large_rx,,"RLHF, Preference Data","LLM Alignment, Preference Optimization","size_categories:10K<n<100K, format:parquet, modality:tabular, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-07-11T15:07:33.000Z,13,No
https://huggingface.co/datasets/guangyi123/preference_data_sft_iter1,guangyi123,preference_data_sft_iter1,,"SFT, Preference Data","LLM Alignment, Preference Optimization","size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-04-17T07:33:28.000Z,1,No
https://huggingface.co/datasets/guangyi123/preference_data_sft_iter2,guangyi123,preference_data_sft_iter2,,"SFT, Preference Data","LLM Alignment, Preference Optimization","size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-04-17T07:55:47.000Z,2,No
https://huggingface.co/datasets/heegyu/hh-rlhf-vicuna-format,heegyu,hh-rlhf-vicuna-format,,"RLHF, Preference Data, Instruction Tuning","LLM Alignment, Instruction Following","size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-09-06T03:07:11.000Z,7,No
https://huggingface.co/datasets/jacobmorrison/olmo-2-1124-13b-preference-mix-chosen-sft,jacobmorrison,olmo-2-1124-13b-preference-mix-chosen-sft,,"SFT, Preference Data","LLM Alignment, Preference Optimization","size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2025-01-10T01:48:18.000Z,13,No
https://huggingface.co/datasets/jessierenjie/pair_preference_model_dataset_add_emoji_to_win_rate0.1,jessierenjie,pair_preference_model_dataset_add_emoji_to_win_rate0.1,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2024-11-12T23:19:06.000Z,177,No
https://huggingface.co/datasets/jessierenjie/pair_preference_model_dataset_add_emoji_to_win_rate0.1_rrm_new,jessierenjie,pair_preference_model_dataset_add_emoji_to_win_rate0.1_rrm_new,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:1M<n<10M, format:parquet, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2024-11-12T23:26:48.000Z,100,No
https://huggingface.co/datasets/jessierenjie/pair_preference_model_dataset_add_prefix_to_win_rate0.1,jessierenjie,pair_preference_model_dataset_add_prefix_to_win_rate0.1,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2024-08-23T19:45:42.000Z,14,No
https://huggingface.co/datasets/jessierenjie/pair_preference_model_dataset_add_prefix_to_win_rate0.2,jessierenjie,pair_preference_model_dataset_add_prefix_to_win_rate0.2,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2024-11-12T21:23:37.000Z,184,No
https://huggingface.co/datasets/jessierenjie/pair_preference_model_dataset_bold_face_to_win_rate0.1,jessierenjie,pair_preference_model_dataset_bold_face_to_win_rate0.1,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2024-11-12T22:57:07.000Z,86,No
https://huggingface.co/datasets/jessierenjie/pair_preference_model_dataset_bold_face_to_win_rate0.1_rrm_new,jessierenjie,pair_preference_model_dataset_bold_face_to_win_rate0.1_rrm_new,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:1M<n<10M, format:parquet, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2024-11-12T23:06:32.000Z,490,No
https://huggingface.co/datasets/jinlibao/lima_preference_dataset,jinlibao,lima_preference_dataset,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-04-08T08:32:52.000Z,4,No
https://huggingface.co/datasets/jkazdan/synthetic_rlhf_dataset,jkazdan,synthetic_rlhf_dataset,,"RLHF, Preference Data",LLM Alignment,"size_categories:1K<n<10K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-10-08T14:38:53.000Z,6,No
https://huggingface.co/datasets/jkazdan/synthetic_rlhf_dataset_helpsteer2,jkazdan,synthetic_rlhf_dataset_helpsteer2,,"RLHF, Preference Data",LLM Alignment,"size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-10-14T04:19:14.000Z,6,No
https://huggingface.co/datasets/jkazdan/synthetic_rlhf_dataset_helpsteer2_debug,jkazdan,synthetic_rlhf_dataset_helpsteer2_debug,,"RLHF, Preference Data",LLM Alignment,"size_categories:1K<n<10K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-10-14T16:25:38.000Z,5,No
https://huggingface.co/datasets/jkazdan/synthetic_rlhf_dataset_test,jkazdan,synthetic_rlhf_dataset_test,,"RLHF, Preference Data",LLM Alignment,"size_categories:1K<n<10K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-10-11T20:59:23.000Z,6,No
https://huggingface.co/datasets/jplhughes2/alignment-faking-synthetic-chat-dataset-recall-0k-docs-20k-benign-10k-refusals,jplhughes2,alignment-faking-synthetic-chat-dataset-recall-0k-docs-20k-benign-10k-refusals,,"Alignment, Chat/Conversation","LLM Alignment, Chatbot Training","size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-02-06T18:03:34.000Z,35,No
https://huggingface.co/datasets/jplhughes2/alignment-faking-synthetic-chat-dataset-recall-0k-docs-8k-benign-2k-refusals,jplhughes2,alignment-faking-synthetic-chat-dataset-recall-0k-docs-8k-benign-2k-refusals,,"Alignment, Chat/Conversation","LLM Alignment, Chatbot Training","size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-02-06T18:03:43.000Z,30,No
https://huggingface.co/datasets/jplhughes2/alignment-faking-synthetic-chat-dataset-recall-10k-docs-0k-benign-0k-refusals,jplhughes2,alignment-faking-synthetic-chat-dataset-recall-10k-docs-0k-benign-0k-refusals,,"Alignment, Chat/Conversation","LLM Alignment, Chatbot Training","size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-02-03T21:52:15.000Z,13,No
https://huggingface.co/datasets/jplhughes2/alignment-faking-synthetic-chat-dataset-recall-10k-docs-8k-benign-2k-refusals,jplhughes2,alignment-faking-synthetic-chat-dataset-recall-10k-docs-8k-benign-2k-refusals,,"Alignment, Chat/Conversation","LLM Alignment, Chatbot Training","size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-02-03T21:53:01.000Z,25,No
https://huggingface.co/datasets/jplhughes2/alignment-faking-synthetic-chat-dataset-recall-20k-docs-0k-benign-0k-refusals,jplhughes2,alignment-faking-synthetic-chat-dataset-recall-20k-docs-0k-benign-0k-refusals,,"Alignment, Chat/Conversation","LLM Alignment, Chatbot Training","size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-02-03T21:52:30.000Z,24,No
https://huggingface.co/datasets/jplhughes2/alignment-faking-synthetic-chat-dataset-recall-30k,jplhughes2,alignment-faking-synthetic-chat-dataset-recall-30k,,"Alignment, Chat/Conversation","LLM Alignment, Chatbot Training","size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-02-03T16:39:22.000Z,2,No
https://huggingface.co/datasets/jplhughes2/alignment-faking-synthetic-chat-dataset-recall-30k-benign-20k,jplhughes2,alignment-faking-synthetic-chat-dataset-recall-30k-benign-20k,,"Alignment, Chat/Conversation","LLM Alignment, Chatbot Training","size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-02-03T16:38:23.000Z,35,No
https://huggingface.co/datasets/jplhughes2/alignment-faking-synthetic-chat-dataset-recall-30k-benign-20k-refusals,jplhughes2,alignment-faking-synthetic-chat-dataset-recall-30k-benign-20k-refusals,,"Alignment, Chat/Conversation","LLM Alignment, Chatbot Training","size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-02-03T16:35:30.000Z,11,No
https://huggingface.co/datasets/jplhughes2/alignment-faking-synthetic-chat-dataset-recall-30k-docs-0k-benign-0k-refusals,jplhughes2,alignment-faking-synthetic-chat-dataset-recall-30k-docs-0k-benign-0k-refusals,,"Alignment, Chat/Conversation","LLM Alignment, Chatbot Training","size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-02-03T21:52:40.000Z,23,No
https://huggingface.co/datasets/jplhughes2/alignment-faking-synthetic-chat-dataset-recall-5k-docs-0k-benign-0k-refusals,jplhughes2,alignment-faking-synthetic-chat-dataset-recall-5k-docs-0k-benign-0k-refusals,,"Alignment, Chat/Conversation","LLM Alignment, Chatbot Training","size_categories:1K<n<10K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-02-03T21:52:06.000Z,4,No
https://huggingface.co/datasets/jplhughes2/alignment-faking-synthetic-chat-dataset-recall-5k-docs-4k-benign-1k-refusals,jplhughes2,alignment-faking-synthetic-chat-dataset-recall-5k-docs-4k-benign-1k-refusals,,"Alignment, Chat/Conversation","LLM Alignment, Chatbot Training","size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-02-03T21:53:25.000Z,4,No
https://huggingface.co/datasets/jplhughes2/alignment-faking-synthetic-chat-dataset-recall-5k-docs-8k-benign-2k-refusals,jplhughes2,alignment-faking-synthetic-chat-dataset-recall-5k-docs-8k-benign-2k-refusals,,"Alignment, Chat/Conversation","LLM Alignment, Chatbot Training","size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-02-03T21:53:46.000Z,12,No
https://huggingface.co/datasets/jplhughes2/alignment-faking-synthetic-chat-dataset-recall-90k,jplhughes2,alignment-faking-synthetic-chat-dataset-recall-90k,,"Alignment, Chat/Conversation","LLM Alignment, Chatbot Training","size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-02-03T16:46:01.000Z,8,No
https://huggingface.co/datasets/jplhughes2/alignment-faking-synthetic-chat-dataset-recall-90k-benign-20k-refusals,jplhughes2,alignment-faking-synthetic-chat-dataset-recall-90k-benign-20k-refusals,,"Alignment, Chat/Conversation","LLM Alignment, Chatbot Training","size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-02-03T16:19:20.000Z,2,No
https://huggingface.co/datasets/jplhughes2/alignment-faking-synthetic-chat-dataset-recall-90k-benign-50k-refusals,jplhughes2,alignment-faking-synthetic-chat-dataset-recall-90k-benign-50k-refusals,,"Alignment, Chat/Conversation","LLM Alignment, Chatbot Training","size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-02-03T16:45:43.000Z,7,No
https://huggingface.co/datasets/jtz18/sutd_qa_dataset_sonnet_llama_dpo,jtz18,sutd_qa_dataset_sonnet_llama_dpo,,"DPO, Preference Data",Preference Optimization,"size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-04-17T10:52:09.000Z,10,No
https://huggingface.co/datasets/kfkas/test_DPO_dataset,kfkas,test_DPO_dataset,,"DPO, Preference Data",Preference Optimization,"size_categories:1K<n<10K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-12-05T01:22:23.000Z,7,No
https://huggingface.co/datasets/kkteru/anthropic-hh-chosen-llama-chat,kkteru,anthropic-hh-chosen-llama-chat,,"Preference Data, Chat/Conversation",Chatbot Training,"size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-05-04T21:57:01.000Z,4,No
https://huggingface.co/datasets/kkteru/anthropic-hh-chosen-llama-chat-tmp,kkteru,anthropic-hh-chosen-llama-chat-tmp,,"Preference Data, Chat/Conversation",Chatbot Training,"size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-05-04T21:42:03.000Z,4,No
https://huggingface.co/datasets/kkteru/anthropic-hh-chosen-llama-chat-tmp2,kkteru,anthropic-hh-chosen-llama-chat-tmp2,,"Preference Data, Chat/Conversation",Chatbot Training,"size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-05-04T21:53:44.000Z,3,No
https://huggingface.co/datasets/lgaalves/camel-ai-physics,lgaalves,camel-ai-physics,,"Instruction Tuning, Chat/Conversation","Instruction Following, Chatbot Training","task_categories:text-generation, language:en, license:cc-by-nc-4.0, size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2023-10-17T19:27:21.000Z,32,No
https://huggingface.co/datasets/llama-lang-adapt/Formatted-GSM8K-FewShot-InstructionTuning-OneExample-Gemma2,llama-lang-adapt,Formatted-GSM8K-FewShot-InstructionTuning-OneExample-Gemma2,,"Instruction Tuning, Chat/Conversation","Instruction Following, Chatbot Training","size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-08-06T05:39:21.000Z,15,No
https://huggingface.co/datasets/lmsys/chatbot_arena_conversations,lmsys,chatbot_arena_conversations,,"Instruction Tuning, Chat/Conversation","Instruction Following, Chatbot Training","license:cc, size_categories:10K<n<100K, format:parquet, modality:tabular, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, arxiv:2306.05685",2023-09-30T01:04:44.000Z,67032,Yes
https://huggingface.co/datasets/ma921/anthropic-hh-filtered,ma921,anthropic-hh-filtered,,Preference Data,General NLP,"size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-05-04T04:25:20.000Z,8,No
https://huggingface.co/datasets/math-extraction-comp/SeppeV__SmolLM_pretrained_with_sft_trained_with_1pc_data_on_a_preference_dpo,math-extraction-comp,SeppeV__SmolLM_pretrained_with_sft_trained_with_1pc_data_on_a_preference_dpo,,"DPO, SFT, Preference Data","LLM Alignment, Reasoning/Code, Preference Optimization","size_categories:1K<n<10K, format:parquet, modality:tabular, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-01-26T01:37:05.000Z,4,No
https://huggingface.co/datasets/mesolitica/DPO-filtered-aya_dataset-zsm,mesolitica,DPO-filtered-aya_dataset-zsm,,"DPO, Preference Data",Preference Optimization,"language:ms, size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-02-13T15:30:43.000Z,20,No
https://huggingface.co/datasets/nguyenthanhdo/ultrachat-75k-vi,nguyenthanhdo,ultrachat-75k-vi,,"SFT, Chat/Conversation",Chatbot Training,"size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-11-29T08:59:58.000Z,11,No
https://huggingface.co/datasets/nguyenthanhdo/ultrachat-aem-alpaca-v1.0,nguyenthanhdo,ultrachat-aem-alpaca-v1.0,,"Instruction Tuning, Chat/Conversation","Instruction Following, Chatbot Training","size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-11-09T08:25:20.000Z,7,No
https://huggingface.co/datasets/nz/anthropic-hh-golden-rlhf,nz,anthropic-hh-golden-rlhf,,"RLHF, Preference Data",LLM Alignment,"size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-02-02T16:15:18.000Z,122,No
https://huggingface.co/datasets/nz/anthropic_hh_golden_test_reversed,nz,anthropic_hh_golden_test_reversed,,Preference Data,General NLP,"size_categories:1K<n<10K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-03-21T18:14:44.000Z,54,No
https://huggingface.co/datasets/nz/anthropic_hh_rlhf,nz,anthropic_hh_rlhf,,"RLHF, Preference Data",LLM Alignment,"size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-03-19T13:15:25.000Z,59,No
https://huggingface.co/datasets/nz/ulma_anthropic_hh_golden,nz,ulma_anthropic_hh_golden,,Preference Data,General NLP,"size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-03-19T13:12:37.000Z,7,No
https://huggingface.co/datasets/ogbrandt/pjf-preference-data-choices,ogbrandt,pjf-preference-data-choices,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:n<1K, format:csv, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-01-26T13:20:51.000Z,3,No
https://huggingface.co/datasets/open-llm-leaderboard-old/details_Fredithefish__RedPajama-INCITE-Chat-3B-Instruction-Tuning-with-GPT-4,open-llm-leaderboard-old,details_Fredithefish__RedPajama-INCITE-Chat-3B-Instruction-Tuning-with-GPT-4,,"Instruction Tuning, Chat/Conversation","Instruction Following, Chatbot Training, Reasoning/Code",region:us,2023-09-28T15:50:12.000Z,11,No
https://huggingface.co/datasets/open-llm-leaderboard-old/details_OpenAssistant__codellama-13b-oasst-sft-v10,open-llm-leaderboard-old,details_OpenAssistant__codellama-13b-oasst-sft-v10,,SFT,Reasoning/Code,region:us,2023-10-15T06:23:56.000Z,11,No
https://huggingface.co/datasets/open-llm-leaderboard-old/details_OpenAssistant__galactica-6.7b-finetuned,open-llm-leaderboard-old,details_OpenAssistant__galactica-6.7b-finetuned,,SFT,Reasoning/Code,region:us,2023-10-22T02:18:09.000Z,6,No
https://huggingface.co/datasets/open-llm-leaderboard-old/details_OpenAssistant__llama2-70b-oasst-sft-v10,open-llm-leaderboard-old,details_OpenAssistant__llama2-70b-oasst-sft-v10,,SFT,Reasoning/Code,region:us,2023-10-17T04:40:48.000Z,8,No
https://huggingface.co/datasets/open-llm-leaderboard-old/details_OpenAssistant__oasst-sft-1-pythia-12b,open-llm-leaderboard-old,details_OpenAssistant__oasst-sft-1-pythia-12b,,SFT,Reasoning/Code,region:us,2023-10-22T03:38:50.000Z,6,No
https://huggingface.co/datasets/open-llm-leaderboard-old/details_OpenAssistant__oasst-sft-4-pythia-12b-epoch-3.5,open-llm-leaderboard-old,details_OpenAssistant__oasst-sft-4-pythia-12b-epoch-3.5,,SFT,Reasoning/Code,region:us,2023-10-22T03:00:47.000Z,16,No
https://huggingface.co/datasets/open-llm-leaderboard-old/details_OpenAssistant__pythia-12b-sft-v8-2.5k-steps,open-llm-leaderboard-old,details_OpenAssistant__pythia-12b-sft-v8-2.5k-steps,,SFT,Reasoning/Code,region:us,2023-10-19T06:06:05.000Z,8,No
https://huggingface.co/datasets/open-llm-leaderboard-old/details_OpenAssistant__pythia-12b-sft-v8-7k-steps,open-llm-leaderboard-old,details_OpenAssistant__pythia-12b-sft-v8-7k-steps,,SFT,Reasoning/Code,region:us,2023-10-15T22:42:23.000Z,5,No
https://huggingface.co/datasets/open-llm-leaderboard-old/details_OpenAssistant__pythia-12b-sft-v8-rlhf-2k-steps,open-llm-leaderboard-old,details_OpenAssistant__pythia-12b-sft-v8-rlhf-2k-steps,,"RLHF, SFT","LLM Alignment, Reasoning/Code",region:us,2023-10-18T20:38:53.000Z,14,No
https://huggingface.co/datasets/open-llm-leaderboard-old/details_OpenAssistant__stablelm-7b-sft-v7-epoch-3,open-llm-leaderboard-old,details_OpenAssistant__stablelm-7b-sft-v7-epoch-3,,SFT,Reasoning/Code,region:us,2023-10-13T03:23:37.000Z,11,No
https://huggingface.co/datasets/open-llm-leaderboard-old/details_TheBloke__OpenAssistant-SFT-7-Llama-30B-HF,open-llm-leaderboard-old,details_TheBloke__OpenAssistant-SFT-7-Llama-30B-HF,,SFT,Reasoning/Code,region:us,2023-10-18T12:35:00.000Z,9,No
https://huggingface.co/datasets/open-llm-leaderboard/SeppeV__SmolLM_pretrained_with_sft_trained_with_1pc_data_on_a_preference_dpo-details,open-llm-leaderboard,SeppeV__SmolLM_pretrained_with_sft_trained_with_1pc_data_on_a_preference_dpo-details,,"DPO, SFT, Preference Data","LLM Alignment, Reasoning/Code, Preference Optimization","size_categories:10K<n<100K, format:json, modality:tabular, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-02-13T16:43:24.000Z,13,Yes
https://huggingface.co/datasets/panchub/preference_dataset,panchub,preference_dataset,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:n<1K, format:parquet, modality:tabular, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-04-08T21:07:19.000Z,3,No
https://huggingface.co/datasets/penfever/llama-3.1-tulu-3-8b-preference-mixture-tulu-3-sft-reused-if,penfever,llama-3.1-tulu-3-8b-preference-mixture-tulu-3-sft-reused-if,,"SFT, Preference Data","LLM Alignment, Preference Optimization","size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-01-21T02:11:39.000Z,8,No
https://huggingface.co/datasets/penfever/llama-3.1-tulu-3-8b-preference-mixture-tulu-3-sft-reused-off-policy,penfever,llama-3.1-tulu-3-8b-preference-mixture-tulu-3-sft-reused-off-policy,,"SFT, Preference Data","LLM Alignment, Preference Optimization","size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2025-01-21T02:09:23.000Z,10,No
